0.883309	0.587445	
0.841036	0.550654	
0.95742	0.70799	
0.838935	0.639739	
0.86572	0.628297	
0.823614	0.617117	
0.815917	0.635759	
0.811098	0.628144	
0.876259	0.585357	
0.854252	0.653995	
0.859465	0.621119	
0.769498	0.674849	
1	0.624202	
0.767054	0.661273	
0.797273	0.654261	
0.874621	0.717664	
0.826714	0.580442	
0.797289	0.62304	
0.903543	0.561566	
0.841217	0.639403	
0.72177	0.696286	
0.828209	0.725482	
0.839983	0.638735	
0.882736	0.592951	
0.814048	0.641111	
0.809069	0.629234	
0.821086	0.598745	
0.833992	0.641972	
0.781411	0.701485	
0.840696	0.635873	
0.841128	0.639712	
0.817635	0.661526	
0.788315	0.67199	
0.764751	0.632471	
0.818207	0.688787	
0.835051	0.65315	
0.842825	0.634566	
0.823582	0.647901	
0.805522	0.665127	
0.903267	0.722101	
0.876856	0.616756	
0.853256	0.623121	
0.813511	0.596221	
0.896925	0.654222	
0.862789	0.651524	
0.959115	0.663936	
0.921633	0.6055	
0.827958	0.57929	
0.781278	0.612829	
0.831579	0.659167	
0.882199	0.684645	
0.803233	0.63292	
0.756987	0.635629	
0.839298	0.615068	
0.778911	0.670763	
0.857133	0.600274	
0.853226	0.683054	
0.812087	0.588711	
0.853794	0.640216	
0.836134	0.639205	
0.821673	0.644191	
0.888534	0.673989	
0.818427	0.645946	
0.765461	0.655287	
0.928809	0.625641	
0.784773	0.625229	
0.899113	0.595458	
0.787258	0.665543	
0.929892	0.594363	
0.88116	0.663334	
0.84118	0.622369	
0.889557	0.594576	
0.860876	0.596798	
0.885488	0.657698	
0.855317	0.644989	
0.798	0.621496	
0.808948	0.642767	
0.853515	0.638279	
0.876632	0.66245	
0.854869	0.646508	
0.803215	0.655699	
0.886022	0.635326	
0.841156	0.599653	
0.806153	0.691577	
0.816008	0.649547	
0.878695	0.63278	
0.854581	0.637622	
0.877943	0.607843	
0.844932	0.603148	
0.773165	0.586178	
0.843779	0.638777	
0.838163	0.638074	
0.805802	0.632462	
0.809442	0.699692	
0.842471	0.686742	
0.811014	0.615542	
0.845052	0.65856	
0.841009	0.644581	
0.836841	0.641457	
0.830647	0.642934	
0.871554	0.658476	
0.865804	0.595307	
0.825597	0.647426	
0.751094	0.687288	
0.76096	0.640166	
0.817443	0.638705	
0.842072	0.638764	
0.906817	0.680401	
0.844836	0.658357	
0.822514	0.651276	
0.845899	0.640082	
0.789439	0.59567	
0.83473	0.629532	
0.975904	0.669816	
0.824969	0.615073	
0.872204	0.600101	
0.815568	0.60915	
0.856615	0.640133	
0.85215	0.607732	
0.849996	0.714331	
0.839076	0.68383	
0.902087	0.562308	
0.837617	0.654252	
0.818478	0.643927	
0.869664	0.629128	
0.733515	0.560228	
0.841628	0.692436	
0.833304	0.642475	
0.831258	0.649194	
0.713276	0.587965	
0.833008	0.620953	
0.829947	0.640598	
0.874577	0.630041	
0.789283	0.640755	
0.807436	0.661413	
0.832559	0.659656	
0.873023	0.655448	
0.835961	0.62913	
0.835997	0.642448	
0.811446	0.649674	
0.79062	0.619044	
0.851133	0.69338	
0.841163	0.639136	
0.876386	0.603979	
0.81108	0.631957	
0.904455	0.635715	
0.871312	0.639955	
0.846665	0.708686	
0.612031	0.237039	
0.534367	0.144238	
0.524575	0.310571	
0.526196	0.245867	
0.553545	0.205118	
0.605504	0.135054	
0.470485	0.15704	
0.586523	0.332467	
0.582235	0.288167	
0.544915	0.221463	
0.540477	0.286927	
0.495531	0.266212	
0.579339	0.194956	
0.586403	0.223037	
0.591011	0.238885	
0.588888	0.279039	
0.509616	0.256905	
0.599664	0.186287	
0.521633	0.245872	
0.468482	0.140255	
0.612964	0.269775	
0.513101	0.21018	
0.54858	0.238048	
0.482626	0.20845	
0.568215	0.357235	
0.554731	0.288783	
0.537504	0.243592	
0.549934	0.238062	
0.526958	0.246118	
0.558118	0.211419	
0.575284	0.224289	
0.610177	0.219112	
0.569093	0.224435	
0.492878	0.264769	
0.576089	0.18801	
0.540606	0.218633	
0.546337	0.246346	
0.557774	0.240945	
0.56188	0.245582	
0.606763	0.230742	
0.547627	0.22637	
0.557315	0.249513	
0.519773	0.151784	
0.548437	0.23558	
0.563385	0.244839	
0.474312	0.301716	
0.533977	0.290875	
0.645393	0.218259	
0.558885	0.229965	
0.529023	0.206982	
0.54389	0.198834	
0.669439	0.178192	
0.54599	0.192428	
0.574961	0.282405	
0.587006	0.194129	
0.512332	0.225012	
0.509866	0.222476	
0.539186	0.224918	
0.525507	0.183357	
0.553955	0.211005	
0.464859	0.167838	
0.471973	0.259778	
0.507954	0.217956	
0.563295	0.241331	
0.564416	0.197419	
0.543651	0.193144	
0.618387	0.261327	
0.549952	0.228964	
0.508084	0.25822	
0.527815	0.172415	
0.543692	0.153047	
0.54501	0.2323	
0.643437	0.19654	
0.562571	0.213951	
0.548138	0.231923	
0.519633	0.229413	
0.543317	0.232442	
0.548956	0.249784	
0.543305	0.221234	
0.551461	0.270151	
0.630867	0.289025	
0.516984	0.204948	
0.469209	0.280063	
0.563772	0.210733	
0.472235	0.270077	
0.562839	0.19088	
0.588207	0.216474	
0.568068	0.215977	
0.583416	0.221513	
0.53028	0.246335	
0.498048	0.214994	
0.541289	0.30199	
0.529944	0.186961	
0.551099	0.224175	
0.557667	0.225365	
0.575568	0.292658	
0.552881	0.21827	
0.646521	0.248533	
0.456728	0.277944	
0.554856	0.234342	
0.542357	0.226029	
0.522461	0.301591	
0.638088	0.202633	
0.55067	0.233828	
0.525147	0.117372	
0.537017	0.245457	
0.553467	0.261769	
0.548855	0.231167	
0.56528	0.344231	
0.507447	0.152381	
0.572925	0.228147	
0.535131	0.234432	
0.598852	0.242614	
0.545522	0.299551	
0.569935	0.201581	
0.553761	0.242503	
0.583186	0.26157	
0.517225	0.122861	
0.523744	0.245213	
0.545196	0.233002	
0.464086	0.284854	
0.47901	0.200478	
0.566684	0.232365	
0.52259	0.238474	
0.572847	0.195023	
0.624994	0.242353	
0.555606	0.233444	
0.540392	0.221444	
0.5958	0.207787	
0.425574	0.253765	
0.654025	0.247518	
0.621911	0.186489	
0.660287	0.147642	
0.544003	0.237317	
0.491232	0.179604	
0.532873	0.243959	
0.495533	0.255161	
0.527942	0.177003	
0.576337	0.238415	
0.555149	0.230722	
0.617569	0.212007	
0.53984	0.212219	
0.579767	0.251707	
0.507299	0.223776	
0.437394	0.194929	
0.533775	0.198859	
0.634494	0.178694	
0.646773	0.18256	
0.561374	0.149508	
0.55276	0.238556	
0.527068	0.131298	
0.535491	0.242503	
0.567782	0.216034	
0.561144	0.275435	
0.581466	0.232509	
0.552006	0.269594	
0.489289	0.295875	
0.540621	0.229776	
0.525895	0.226509	
0.567434	0.229643	
0.544833	0.222793	
0.589963	0.30259	
0.55688	0.242433	
0.547767	0.144223	
0.616017	0.238028	
0.552413	0.193638	
0.429424	0.277086	
0.565099	0.1665	
0.525052	0.243131	
0.518457	0.260552	
0.591791	0.240452	
0.585116	0.181049	
0.518119	0.136218	
0.666475	0.247496	
0.5134	0.225592	
0.524725	0.205451	
0.52008	0.187363	
0.628548	0.217272	
0.493617	0.105762	
0.548728	0.166534	
0.553384	0.258957	
0.496205	0.21237	
0.630228	0.267767	
0.538705	0.21004	
0.468919	0.256202	
0.576218	0.13093	
0.593587	0.158965	
0.549964	0.272737	
0.564593	0.193648	
0.658247	0.202278	
0.556366	0.280317	
0.495566	0.237228	
0.563996	0.231147	
0.5684	0.254405	
0.554017	0.235557	
0.567286	0.227127	
0.626795	0.251748	
0.566971	0.226646	
0.475975	0.283592	
0.588509	0.213741	
0.548475	0.263546	
0.537809	0.234146	
0.607323	0.185716	
0.525069	0.26666	
0.548927	0.221487	
0.599893	0.232871	
0.618884	0.157937	
0.510578	0.240108	
0.588743	0.289366	
0.515801	0.176113	
0.594422	0.183729	
0.605954	0.195899	
0.543517	0.227985	
0.550546	0.231355	
0.567035	0.33607	
0.587421	0.217622	
0.548171	0.238529	
0.547978	0.223255	
0.54531	0.226288	
0.530026	0.246611	
0.489363	0.186551	
0.566983	0.173401	
0.521298	0.214391	
0.54188	0.218191	
0.435685	0.262227	
0.57208	0.179186	
0.57168	0.226931	
0.588768	0.234441	
0.495546	0.235212	
0.566003	0.227089	
0.562786	0.240261	
0.646466	0.223855	
0.536822	0.226966	
0.492224	0.184809	
0.566192	0.248762	
0.624365	0.209037	
0.606276	0.193135	
0.589065	0.204739	
0.570017	0.219296	
0.653955	0.205919	
0.604573	0.294003	
0.576364	0.198183	
0.544662	0.208443	
0.542085	0.234569	
0.582	0.303345	
0.575414	0.224876	
0.548275	0.231787	
0.530513	0.215862	
0.506767	0.214036	
0.542706	0.223811	
0.554717	0.214678	
0.544794	0.231327	
0.546009	0.261004	
0.552395	0.216387	
0.507183	0.291535	
0.549825	0.2286	
0.547874	0.239626	
0.509988	0.258123	
0.559629	0.262692	
0.599969	0.261375	
0.577171	0.30767	
0.523406	0.178317	
0.562505	0.265611	
0.615448	0.22287	
0.568006	0.227852	
0.577475	0.217226	
0.534163	0.210589	
0.58254	0.207721	
0.565652	0.253242	
0.510459	0.207252	
0.579308	0.156808	
0.541436	0.238706	
0.601032	0.272661	
0.65881	0.164262	
0.54967	0.238728	
0.52065	0.22986	
0.547538	0.230835	
0.612033	0.178664	
0.479508	0.270937	
0.53762	0.235262	
0.558412	0.243493	
0.556136	0.26822	
0.530321	0.191764	
0.514067	0.149525	
0.524392	0.239097	
0.527118	0.221287	
0.5309	0.284232	
0.562184	0.250187	
0.536812	0.243458	
0.518897	0.269994	
0.638616	0.2375	
0.529988	0.214132	
0.589864	0.22889	
0.577089	0.222543	
0.521019	0.301561	
0.561102	0.236658	
0.527574	0.20161	
0.555156	0.210015	
0.665021	0.123349	
0.510221	0.209323	
0.575665	0.16048	
0.544342	0.234726	
0.545588	0.231494	
0.571534	0.225739	
0.433824	0.291773	
0.544243	0.191734	
0.574534	0.201116	
0.493436	0.214027	
0.528807	0.251437	
0.471051	0.274118	
0.48317	0.217178	
0.54395	0.201312	
0.581998	0.224468	
0.557963	0.175966	
0.53437	0.144002	
0.541078	0.224684	
0.59135	0.296733	
0.21692	0.773539	
0.173104	0.733747	
0.213909	0.753545	
0.156561	0.728826	
0.196111	0.742702	
0.216892	0.801849	
0.219553	0.678191	
0.189618	0.699899	
0.250243	0.726755	
0.317438	0.689376	
0.2578	0.711506	
0.229417	0.725972	
0.236659	0.694916	
0.224387	0.722211	
0.215991	0.74811	
0.124748	0.68315	
0.217341	0.747059	
0.205372	0.788736	
0.214858	0.722656	
0.22847	0.722075	
0.143755	0.726224	
0.209779	0.819063	
0.220747	0.74911	
0.271588	0.775003	
0.211713	0.72544	
0.202481	0.733524	
0.210549	0.761912	
0.269196	0.75535	
0.296727	0.753844	
0.265428	0.684205	
0.218406	0.752824	
0.175062	0.654226	
0.229498	0.755808	
0.273382	0.678696	
0.260543	0.846552	
0.169263	0.749845	
0.216332	0.746713	
0.221115	0.736734	
0.256217	0.735398	
0.201681	0.724121	
0.236952	0.734416	
0.225678	0.604902	
0.199796	0.760791	
0.146156	0.795559	
0.215817	0.732009	
0.280296	0.711947	
0.192974	0.722174	
0.161573	0.828998	
0.166842	0.674086	
0.229641	0.772757	
0.168688	0.730413	
0.262597	0.720826	
0.361959	0.751011	
0.226079	0.767109	
0.350398	0.767235	
0.265417	0.642779	
0.25054	0.756661	
0.178924	0.862028	
0.159755	0.734094	
0.2183	0.723609	
0.237879	0.726795	
0.209639	0.708625	
0.183008	0.783804	
0.223806	0.712498	
0.16598	0.786582	
0.226378	0.733453	
0.176228	0.673648	
0.158087	0.811248	
0.220515	0.749295	
0.321253	0.737782	
0.330036	0.666569	
0.218476	0.715892	
0.311392	0.84293	
0.200146	0.76316	
0.248405	0.765437	
0.215392	0.702343	
0.206191	0.846903	
0.243363	0.747232	
0.204062	0.746033	
0.243407	0.711358	
0.283027	0.692427	
0.283095	0.792268	
0.228866	0.758308	
0.212058	0.740112	
0.122271	0.700121	
0.249481	0.775463	
0.211384	0.748424	
0.191321	0.805768	
0.251981	0.674385	
0.177401	0.699283	
0.13411	0.755425	
0.228793	0.726098	
0.279532	0.737483	
0.213437	0.788368	
0.208944	0.734563	
0.203777	0.687075	
0.170052	0.804858	
0.304973	0.69087	
0.233944	0.726898	
0.230726	0.740654	
0.226029	0.75533	
0.173817	0.718009	
0.168395	0.706113	
0.207766	0.739449	
0.24329	0.752498	
0.218648	0.725356	
0.199596	0.770825	
0.30378	0.778025	
0.167643	0.784651	
0.216049	0.753973	
0.189637	0.743364	
0.173812	0.700765	
0.272102	0.785051	
0.123874	0.781023	
0.193876	0.781498	
0.201044	0.796354	
0.189424	0.731185	
0.199286	0.72484	
0.201263	0.737805	
0.203558	0.76632	
0.211682	0.738703	
0.25598	0.796032	
0.218456	0.749705	
0.187123	0.80726	
0.282877	0.772012	
0.31812	0.795645	
0.230531	0.754789	
0.217658	0.747446	
0.175427	0.790187	
0.210514	0.639634	
0.232532	0.709012	
0.273897	0.745187	
0.256363	0.798737	
0.215889	0.749283	
0.231864	0.752919	
0.18711	0.725312	
0.136424	0.815069	
0.18548	0.746415	
0.260943	0.748803	
0.196259	0.733729	
0.202213	0.743086	
0.227007	0.759049	
0.182226	0.725868	
0.217363	0.74892	
0.204936	0.76315	
0.212876	0.740845	
0.0670969	0.823545	
0.20054	0.736179	
0.31402	0.722385	
0.22352	0.739995	
0.206543	0.714974	
0.210162	0.7464	
0.206631	0.738178	
0.168298	0.699076	
0.173552	0.679815	
0.216214	0.748832	
0.196378	0.723384	
0.169941	0.740596	
0.209882	0.748011	
0.293957	0.748171	
0.200389	0.738843	
0.21329	0.770491	
0.230278	0.734259	
0.256201	0.729312	
0.232252	0.737339	
0.16964	0.778631	
0.210951	0.793619	
0.219242	0.729035	
0.213573	0.74762	
0.199797	0.766448	
0.236408	0.783802	
0.221553	0.729299	
0.179897	0.731354	
0.193361	0.751337	
0.172575	0.71175	
0.208668	0.746266	
0.23848	0.725044	
0.217559	0.747397	
0.23192	0.757151	
0.213916	0.750623	
0.203987	0.75988	
0.311578	0.794917	
0.251979	0.691252	
0.215083	0.741629	
0.243477	0.726137	
0.296144	0.777752	
0.213199	0.784158	
0.191689	0.798994	
0.144478	0.694064	
0.22716	0.662455	
0.202833	0.738233	
0.256354	0.811046	
0.220576	0.731961	
0.20246	0.732457	
0.125091	0.725743	
0.157882	0.749303	
0.2281	0.733268	
0.110157	0.663091	
0.261675	0.777047	
0.301425	0.827075	
0.176725	0.739172	
0.314329	0.80856	
0.249704	0.661394	
0.198672	0.84288	
0.182481	0.726996	
0.266925	0.755731	
0.214661	0.752301	
0.230972	0.731492	
0.220293	0.750641	
0.242311	0.749534	
0.203697	0.724261	
0.21697	0.745976	
0.179306	0.814873	
0.208785	0.753852	
0.275246	0.762249	
0.206373	0.719827	
0.16429	0.657012	
0.217505	0.747733	
0.217367	0.747397	
0.212994	0.796928	
0.271199	0.768757	
0.274586	0.722374	
0.21535	0.746975	
0.240715	0.763521	
0.116755	0.738402	
0.228058	0.757465	
0.264495	0.719105	
0.168586	0.772575	
0.219951	0.737583	
0.24372	0.782452	
0.210341	0.731356	
0.199944	0.744428	
0.142241	0.807726	
0.210614	0.739783	
0.255374	0.745912	
0.233261	0.715955	
0.189281	0.793896	
0.242879	0.745502	
0.236476	0.717738	
0.286586	0.735655	
0.24602	0.691529	
0.190983	0.743752	
0.304256	0.806458	
0.303273	0.829065	
0.237916	0.766919	
0.210925	0.672424	
0.23286	0.759541	
0.114888	0.687822	
0.217747	0.723226	
0.220592	0.715375	
0.140793	0.698988	
0.218282	0.760778	
0.201617	0.763413	
0.217291	0.748181	
0.214844	0.73627	
0.225932	0.720693	
0.195949	0.792577	
0.121754	0.754229	
0.197442	0.699951	
0.2236	0.748445	
0.241452	0.817624	
0.12515	0.784158	
0.164665	0.822033	
0.173444	0.727308	
0.201063	0.692018	
0.213282	0.746038	
0.252767	0.78795	
0.273222	0.702412	
0.275142	0.715033	
0.226161	0.70554	
0.220701	0.746233	
0.27319	0.750138	
0.297017	0.72142	
0.183795	0.743237	
0.145645	0.709741	
0.224842	0.742233	
0.283629	0.75364	
0.374769	0.784334	
0.0841906	0.827377	
0.222967	0.735261	
0.288028	0.710901	
0.227986	0.767317	
0.273098	0.758778	
0.19966	0.739112	
0.219782	0.732342	
0.235931	0.722597	
0.242884	0.721472	
0.209187	0.773676	
0.247514	0.71547	
0.229953	0.755885	
0.107408	0.725279	
0.238428	0.735624	
0.228844	0.750917	
0.188417	0.823226	
0.194064	0.7474	
0.246723	0.720921	
0.197191	0.775763	
0.174097	0.833087	
0.310524	0.717751	
0.208154	0.748104	
0.287925	0.658003	
0.236834	0.849977	
0.231908	0.618871	
0.217862	0.747352	
0.223186	0.753376	
0.262522	0.744189	
0.218236	0.755409	
0.324044	0.725485	
0.22093	0.688079	
0.289598	0.775331	
0.222905	0.750678	
0.256624	0.728737	
0.23785	0.739412	
0.205363	0.774717	
0.232563	0.765602	
0.566525	0.375411	
0.465409	0.400969	
0.512836	0.4638	
0.524558	0.398069	
0.517182	0.392335	
0.558978	0.376162	
0.467623	0.414851	
0.54516	0.415952	
0.531102	0.352364	
0.534494	0.398607	
0.517272	0.407815	
0.614496	0.439383	
0.492578	0.283475	
0.463554	0.443834	
0.527552	0.442246	
0.540884	0.421884	
0.425534	0.483942	
0.539992	0.396949	
0.583273	0.396999	
0.535196	0.444703	
0.585223	0.417949	
0.536113	0.416415	
0.570694	0.502302	
0.529434	0.439632	
0.505663	0.520202	
0.602644	0.467592	
0.448844	0.518221	
0.531393	0.415885	
0.564762	0.379113	
0.528649	0.427928	
0.450334	0.422763	
0.549795	0.433644	
0.509496	0.442139	
0.616769	0.396869	
0.470802	0.365477	
0.485545	0.403785	
0.571457	0.412273	
0.478973	0.374065	
0.593893	0.424822	
0.574584	0.381319	
0.533467	0.347415	
0.565187	0.412608	
0.522716	0.477346	
0.512637	0.418949	
0.544526	0.483041	
0.509947	0.395208	
0.573342	0.447475	
0.532826	0.424722	
0.527632	0.414522	
0.497967	0.379452	
0.465364	0.394613	
0.515895	0.401735	
0.5581	0.352336	
0.446108	0.463029	
0.418744	0.425263	
0.511334	0.476512	
0.47603	0.492555	
0.521306	0.445018	
0.532973	0.419442	
0.523521	0.456566	
0.538747	0.393462	
0.609542	0.421858	
0.593653	0.41822	
0.539565	0.402793	
0.548951	0.398681	
0.454709	0.268604	
0.627104	0.403126	
0.473285	0.476791	
0.569118	0.432511	
0.607428	0.397959	
0.521276	0.405735	
0.469428	0.471578	
0.543142	0.38402	
0.534733	0.441721	
0.525406	0.441566	
0.540543	0.375598	
0.524901	0.479327	
0.617466	0.463803	
0.528906	0.425262	
0.647973	0.41871	
0.559932	0.464823	
0.522925	0.378462	
0.518635	0.482145	
0.661383	0.505877	
0.564875	0.423275	
0.628105	0.465874	
0.502289	0.273812	
0.451872	0.390723	
0.470366	0.40642	
0.638184	0.464472	
0.489352	0.392586	
0.541363	0.405514	
0.523004	0.43296	
0.52114	0.351728	
0.545179	0.414254	
0.513881	0.493008	
0.538483	0.402296	
0.481743	0.510414	
0.423168	0.348725	
0.592822	0.519522	
0.528525	0.434077	
0.580959	0.454015	
0.533412	0.450212	
0.535197	0.435523	
0.59005	0.421023	
0.533933	0.422413	
0.520622	0.389638	
0.479467	0.480202	
0.551771	0.453473	
0.66288	0.402881	
0.452674	0.411483	
0.539016	0.423321	
0.526827	0.427014	
0.5432	0.394323	
0.522005	0.422846	
0.533395	0.419096	
0.504442	0.395356	
0.535566	0.396347	
0.554106	0.3798	
0.411487	0.441776	
0.54495	0.466721	
0.53002	0.419864	
0.560539	0.324848	
0.535464	0.435361	
0.614908	0.426732	
0.532216	0.418055	
0.470508	0.535612	
0.54377	0.43354	
0.544635	0.431128	
0.477182	0.376328	
0.555989	0.337156	
0.512797	0.409887	
0.555448	0.412344	
0.491346	0.471678	
0.602542	0.42504	
0.55986	0.34447	
0.52939	0.485864	
0.649397	0.451777	
0.527211	0.406986	
0.547453	0.477065	
0.48869	0.425042	
0.585981	0.485736	
0.529369	0.438907	
0.508012	0.333379	
0.574319	0.34918	
0.542888	0.425919	
0.582623	0.472827	
0.478262	0.435142	
0.601691	0.278803	
0.431661	0.473861	
0.499449	0.495074	
0.581439	0.429468	
0.506328	0.399277	
0.489934	0.418509	
0.529676	0.427611	
0.493223	0.435054	
0.572806	0.441695	
0.532017	0.455277	
0.545065	0.424138	
0.469767	0.404582	
0.473767	0.459466	
0.564498	0.429391	
0.516748	0.420937	
0.52057	0.477308	
0.490762	0.440184	
0.580551	0.356851	
0.51827	0.382071	
0.544064	0.431354	
0.469033	0.50691	
0.509396	0.424231	
0.549068	0.407117	
0.506307	0.380934	
0.528839	0.424216	
0.520661	0.466618	
0.599249	0.386156	
0.46181	0.377271	
0.534394	0.450308	
0.467561	0.411337	
0.587424	0.456274	
0.575733	0.469389	
0.494199	0.533082	
0.563585	0.440024	
0.536863	0.392902	
0.437566	0.383681	
0.584171	0.421388	
0.48496	0.437238	
0.496148	0.392933	
0.528748	0.430289	
0.582899	0.366331	
0.537624	0.396162	
0.552708	0.403719	
0.57583	0.384784	
0.498068	0.422492	
0.550271	0.355053	
0.585944	0.358672	
0.411194	0.393841	
0.452001	0.448276	
0.546432	0.43198	
0.451162	0.405488	
0.497234	0.425153	
0.507499	0.419628	
0.521554	0.388845	
0.554094	0.374978	
0.521576	0.408896	
0.517724	0.424832	
0.533216	0.448143	
0.478202	0.367938	
0.539435	0.472439	
0.547221	0.412495	
0.52741	0.415704	
0.536665	0.439753	
0.516984	0.417958	
0.546263	0.41633	
0.600959	0.436189	
0.524447	0.441142	
0.494448	0.464729	
0.491341	0.34507	
0.49113	0.440179	
0.456396	0.526599	
0.519219	0.426345	
0.519895	0.469934	
0.545297	0.429138	
0.523907	0.432654	
0.559361	0.445777	
0.516708	0.418678	
0.552351	0.455774	
0.5342	0.409585	
0.554538	0.429506	
0.475387	0.382311	
0.590632	0.439003	
0.546501	0.444369	
0.577368	0.472773	
0.551378	0.439108	
0.483056	0.437574	
0.46681	0.42382	
0.57651	0.351898	
0.481794	0.454184	
0.519726	0.432196	
0.523219	0.464072	
0.527775	0.432144	
0.529219	0.427973	
0.536455	0.381225	
0.435094	0.408717	
0.526157	0.424891	
0.523886	0.418388	
0.573337	0.434357	
0.529281	0.427865	
0.640313	0.393135	
0.57573	0.40895	
0.538328	0.402639	
0.528223	0.426774	
0.519127	0.42534	
0.451287	0.387269	
0.602136	0.423839	
0.506763	0.399408	
0.522609	0.495436	
0.521827	0.431461	
0.498055	0.421815	
0.603142	0.452328	
0.591104	0.416815	
0.519975	0.448646	
0.522482	0.425499	
0.516118	0.410684	
0.467824	0.423465	
0.53743	0.502775	
0.518031	0.498034	
0.516788	0.530142	
0.526699	0.408748	
0.534327	0.429774	
0.521944	0.426927	
0.509507	0.544969	
0.546539	0.533713	
0.487537	0.386756	
0.526337	0.430723	
0.49908	0.448013	
0.525756	0.397195	
0.442224	0.419325	
0.476457	0.54197	
0.482432	0.537882	
0.528599	0.431972	
0.527198	0.446698	
0.512249	0.505534	
0.453047	0.489694	
0.491392	0.434315	
0.532225	0.418506	
0.529263	0.4297	
0.624555	0.465413	
0.46904	0.410839	
0.572877	0.398959	
0.498809	0.418616	
0.515317	0.430167	
0.533663	0.420957	
0.538225	0.36425	
0.574927	0.503515	
0.48182	0.4054	
0.486075	0.351298	
0.530737	0.436153	
0.469355	0.52195	
0.544882	0.552956	
0.519395	0.46062	
0.509925	0.414482	
0.534985	0.451089	
0.466023	0.376311	
0.454172	0.431835	
0.536962	0.409751	
0.629093	0.44627	
0.52847	0.42896	
0.56028	0.394326	
0.523049	0.504956	
0.476352	0.402101	
0.532872	0.404341	
0.517878	0.401007	
0.579306	0.445978	
0.592795	0.354043	
0.53187	0.434552	
0.503928	0.429906	
0.517606	0.437254	
0.521886	0.45106	
0.557335	0.404132	
0.489887	0.50401	
0.79537	0.238015	
0.828261	0.163477	
0.760612	0.247175	
0.796742	0.297672	
0.78013	0.130346	
0.813586	0.231292	
0.86194	0.193698	
0.855221	0.26851	
0.811611	0.225902	
0.792614	0.217305	
0.812551	0.227603	
0.810942	0.225423	
0.766616	0.20896	
0.827609	0.235438	
0.782934	0.19308	
0.860704	0.26774	
0.848173	0.229091	
0.862992	0.236491	
0.826452	0.260843	
0.859273	0.253304	
0.819103	0.235804	
